PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposite_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Player_Captain,Opposite_captain,Player_keeper,Opposite_keeper
98097800413,980978,413,KH Pandya,3/24/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Sunrisers Hyderabad,2016,0,25,0,RG Sharma,DA Warner,PA Patel,NV Ojha
98098000002,980980,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,35,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000014,980980,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Kolkata Knight Riders,2016,1,30,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000021,980980,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Captain,Gujarat Lions,Kolkata Knight Riders,2016,0,30,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000035,980980,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,28,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000071,980980,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,33,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000080,980980,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,28,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000088,980980,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Gujarat Lions,Kolkata Knight Riders,2016,0,31,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000147,980980,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,33,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000254,980980,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,30,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000370,980980,370,PV Tambe,10/8/1971,Right-hand bat,Legbreak,India,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,45,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000432,980980,432,S Kaushik,9/7/1995,Right-hand bat,Slow left-arm chinaman,India,Player,Gujarat Lions,Kolkata Knight Riders,2016,0,21,1,SK Raina,G Gambhir,KD Karthik,RV Uthappa
98098000031,980980,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,34,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000040,980980,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Gujarat Lions,2016,0,35,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000046,980980,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Gujarat Lions,2016,0,31,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000067,980980,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,28,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000096,980980,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,27,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000190,980980,190,M Morkel,10/6/1984,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,32,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000232,980980,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,29,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000276,980980,276,Shakib Al Hasan,3/24/1987,Left-hand bat,Slow left-arm orthodox,Bangladesh,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,29,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000308,980980,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,26,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000316,980980,316,GB Hogg,2/6/1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,45,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098000334,980980,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Gujarat Lions,2016,0,28,0,G Gambhir,SK Raina,RV Uthappa,KD Karthik
98098200008,980982,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Kings XI Punjab,2016,0,28,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200032,980982,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,1,35,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200110,980982,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,32,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200140,980982,140,Iqbal Abdulla,12/2/1989,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,27,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200255,980982,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,32,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200296,980982,296,VR Aaron,10/29/1989,Right-hand bat,Right-arm fast,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,27,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200354,980982,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Kings XI Punjab,2016,0,24,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200369,980982,369,Sachin Baby,12/18/1988,Left-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,28,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200382,980982,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,26,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200417,980982,417,TM Head,12/29/1993,Left-hand bat,Right-arm offbreak,Australia,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,23,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200434,980982,434,CJ Jordan,10/4/1988,Right-hand bat,Right-arm fast-medium,England,Player,Royal Challengers Bangalore,Kings XI Punjab,2016,0,28,1,V Kohli,M Vijay,KL Rahul,WP Saha
98098200062,980982,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Royal Challengers Bangalore,2016,0,32,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200185,980982,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Captain,Kings XI Punjab,Royal Challengers Bangalore,2016,0,32,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200320,980982,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,27,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200364,980982,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,28,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200367,980982,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,23,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200374,980982,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,22,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200395,980982,395,Anureet Singh,3/2/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,28,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200409,980982,409,MP Stoinis,8/16/1989,Right-hand bat,Right-arm medium,Australia,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,27,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200422,980982,422,KC Cariappa,4/13/1994,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,22,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200427,980982,427,HM Amla,3/31/1983,Right-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,33,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098200428,980982,428,F Behardien,10/9/1983,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kings XI Punjab,Royal Challengers Bangalore,2016,0,33,0,M Vijay,V Kohli,WP Saha,KL Rahul
98098400020,980984,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,35,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400061,980984,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,31,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400079,980984,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,27,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400085,980984,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,28,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400089,980984,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,37,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400106,980984,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,32,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400197,980984,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,34,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400201,980984,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,30,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400280,980984,280,NLTC Perera,4/3/1989,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,27,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400426,980984,426,UT Khawaja,12/18/1986,Left-hand bat,Right-arm medium,Australia,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,0,30,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400430,980984,430,A Zampa,3/31/1992,Right-hand bat,Legbreak googly,Australia,Player,Rising Pune Supergiants,Sunrisers Hyderabad,2016,1,24,0,MS Dhoni,DA Warner,MS Dhoni,NV Ojha
98098400027,980984,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,35,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400042,980984,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,31,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400073,980984,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,37,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400163,980984,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,29,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400183,980984,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,33,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400187,980984,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,30,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400299,980984,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,26,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400394,980984,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,21,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400396,980984,396,KS Williamson,8/8/1990,Right-hand bat,Right-arm offbreak,New Zealand,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,26,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400429,980984,429,BB Sran,12/10/1992,Left-hand bat,Left-arm medium,India,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,24,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098400460,980984,460,Mustafizur Rahman,9/6/1995,Left-hand bat,Left-arm fast-medium,Bangladesh,Player,Sunrisers Hyderabad,Rising Pune Supergiants,2016,0,21,1,DA Warner,MS Dhoni,NV Ojha,MS Dhoni
98098600008,980986,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Mumbai Indians,2016,0,28,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600032,980986,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,35,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600110,980986,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,32,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600162,980986,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,37,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600255,980986,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,32,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600270,980986,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,32,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600296,980986,296,VR Aaron,10/29/1989,Right-hand bat,Right-arm fast,India,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,27,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600354,980986,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Mumbai Indians,2016,0,24,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600369,980986,369,Sachin Baby,12/18/1988,Left-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,28,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600382,980986,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,26,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600434,980986,434,CJ Jordan,10/4/1988,Right-hand bat,Right-arm fast-medium,England,Player,Royal Challengers Bangalore,Mumbai Indians,2016,0,28,0,V Kohli,RG Sharma,KL Rahul,PA Patel
98098600017,980986,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Mumbai Indians,Royal Challengers Bangalore,2016,0,31,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600050,980986,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,36,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600057,980986,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Royal Challengers Bangalore,2016,0,29,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600208,980986,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,31,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600221,980986,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,29,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600375,980986,375,JJ Bumrah,12/6/1993,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,23,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600377,980986,377,TG Southee,12/11/1988,Right-hand bat,Right-arm medium-fast,New Zealand,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,28,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600403,980986,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,30,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600407,980986,407,JC Buttler,9/8/1990,Right-hand bat,N/A,England,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,26,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600413,980986,413,KH Pandya,3/24/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Royal Challengers Bangalore,2016,1,25,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098600431,980986,431,N Rana,12/27/1993,Left-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2016,0,23,1,RG Sharma,V Kohli,PA Patel,KL Rahul
98098800027,980988,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,35,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800042,980988,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,31,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800073,980988,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,37,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800163,980988,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,29,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800183,980988,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Delhi Daredevils,2016,0,33,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800187,980988,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Delhi Daredevils,2016,0,30,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800299,980988,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,26,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800394,980988,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,21,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800396,980988,396,KS Williamson,8/8/1990,Right-hand bat,Right-arm offbreak,New Zealand,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,26,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800429,980988,429,BB Sran,12/10/1992,Left-hand bat,Left-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,24,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800460,980988,460,Mustafizur Rahman,9/6/1995,Left-hand bat,Left-arm fast-medium,Bangladesh,Player,Sunrisers Hyderabad,Delhi Daredevils,2016,0,21,0,DA Warner,JP Duminy,NV Ojha,Q de Kock
98098800136,980988,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,34,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800154,980988,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Sunrisers Hyderabad,2016,0,32,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800260,980988,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,25,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800339,980988,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,25,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800347,980988,347,Mohammed Shami,9/3/1990,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,26,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800350,980988,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,1,29,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800351,980988,351,SV Samson,11/11/1994,Right-hand bat,N/A,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,22,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800355,980988,355,Q de Kock,12/17/1992,Left-hand bat,N/A,South Africa,Keeper,Delhi Daredevils,Sunrisers Hyderabad,2016,0,24,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800371,980988,371,NM Coulter-Nile,10/11/1987,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,29,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800420,980988,420,RR Pant,10/4/1997,Left-hand bat,N/A,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,19,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98098800425,980988,425,J Yadav,1/22/1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2016,0,26,1,JP Duminy,DA Warner,Q de Kock,NV Ojha
98099000050,980990,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2016,0,36,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000057,980990,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kings XI Punjab,2016,0,29,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000208,980990,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2016,0,31,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000221,980990,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kings XI Punjab,2016,0,29,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000262,980990,262,UBT Chand,3/26/1993,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2016,0,23,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000375,980990,375,JJ Bumrah,12/6/1993,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2016,0,23,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000377,980990,377,TG Southee,12/11/1988,Right-hand bat,Right-arm medium-fast,New Zealand,Player,Mumbai Indians,Kings XI Punjab,2016,0,28,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000403,980990,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Kings XI Punjab,2016,0,30,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000407,980990,407,JC Buttler,9/8/1990,Right-hand bat,N/A,England,Keeper,Mumbai Indians,Kings XI Punjab,2016,0,26,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000413,980990,413,KH Pandya,3/24/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Kings XI Punjab,2016,0,25,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000431,980990,431,N Rana,12/27/1993,Left-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2016,0,23,0,RG Sharma,M Vijay,JC Buttler,WP Saha
98099000062,980990,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Mumbai Indians,2016,0,32,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000185,980990,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Captain,Kings XI Punjab,Mumbai Indians,2016,0,32,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000305,980990,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Mumbai Indians,2016,0,28,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000320,980990,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Mumbai Indians,2016,0,27,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000329,980990,329,Gurkeerat Singh,6/29/1990,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Mumbai Indians,2016,0,26,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000364,980990,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2016,0,28,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000367,980990,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2016,0,23,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000374,980990,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Mumbai Indians,2016,0,22,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000409,980990,409,MP Stoinis,8/16/1989,Right-hand bat,Right-arm medium,Australia,Player,Kings XI Punjab,Mumbai Indians,2016,1,27,1,M Vijay,RG Sharma,WP Saha,JC Buttler
